"State","Season","_WeekendDate","AgeCategory_Legend","Sex_Label","Race_Label","Type","WeeklyRate","CumulativeRate"
"COVID-NET","2022-23","2022-11-05","0-17 years (Children)","All","Black, non-Hispanic","Crude Rate","0.7","5.8"
"COVID-NET","2022-23","2022-10-29","0-17 years (Children)","All","Black, non-Hispanic","Crude Rate","1.2","5.1"
"COVID-NET","2022-23","2022-10-22","0-17 years (Children)","All","Black, non-Hispanic","Crude Rate","0.9","3.9"
"COVID-NET","2022-23","2022-10-15","0-17 years (Children)","All","Black, non-Hispanic","Crude Rate","1.1","2.9"
"COVID-NET","2022-23","2022-10-08","0-17 years (Children)","All","Black, non-Hispanic","Crude Rate","1.8","1.8"
"COVID-NET","2022-23","2023-09-30","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","36.8"
"COVID-NET","2022-23","2023-09-23","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","36.2"
"COVID-NET","2022-23","2023-09-16","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.7","35.8"
"COVID-NET","2022-23","2023-09-09","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.8","35.1"
"COVID-NET","2022-23","2023-09-02","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.5","34.2"
"COVID-NET","2022-23","2023-08-26","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","33.7"
"COVID-NET","2022-23","2023-08-19","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","33.1"
"COVID-NET","2022-23","2023-08-12","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","32.7"
"COVID-NET","2022-23","2023-08-05","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","32.2"
"COVID-NET","2022-23","2023-07-29","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","31.7"
"COVID-NET","2022-23","2023-07-22","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","31.5"
"COVID-NET","2022-23","2023-07-15","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.1","31.3"
"COVID-NET","2022-23","2023-07-08","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","31.3"
"COVID-NET","2022-23","2023-07-01","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","31.1"
"COVID-NET","2022-23","2023-06-24","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.1","30.9"
"COVID-NET","2022-23","2023-06-17","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.1","30.8"
"COVID-NET","2022-23","2023-06-10","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","30.7"
"COVID-NET","2022-23","2023-06-03","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.2","30.5"
"COVID-NET","2022-23","2023-05-27","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.3","30.3"
"COVID-NET","2022-23","2023-05-20","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.3","30.1"
"COVID-NET","2022-23","2023-05-13","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.3","29.7"
"COVID-NET","2022-23","2023-05-06","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.1","29.4"
"COVID-NET","2022-23","2023-04-29","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.3","29.2"
"COVID-NET","2022-23","2023-04-22","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","28.9"
"COVID-NET","2022-23","2023-04-15","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.3","28.5"
"COVID-NET","2022-23","2023-04-08","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","28.1"
"COVID-NET","2022-23","2023-04-01","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.4","27.7"
"COVID-NET","2022-23","2023-03-25","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","27.2"
"COVID-NET","2022-23","2023-03-18","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","26.6"
"COVID-NET","2022-23","2023-03-11","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.7","26.0"
"COVID-NET","2022-23","2023-03-04","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.7","25.2"
"COVID-NET","2022-23","2023-02-25","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.8","24.5"
"COVID-NET","2022-23","2023-02-18","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.9","23.7"
"COVID-NET","2022-23","2023-02-11","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.1","22.8"
"COVID-NET","2022-23","2023-02-04","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.9","21.7"
"COVID-NET","2022-23","2023-01-28","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.4","20.8"
"COVID-NET","2022-23","2023-01-21","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.2","19.5"
"COVID-NET","2022-23","2023-01-14","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.0","18.2"
"COVID-NET","2022-23","2023-01-07","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.4","17.3"
"COVID-NET","2022-23","2022-12-31","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.4","15.9"
"COVID-NET","2022-23","2022-12-24","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.3","14.5"
"COVID-NET","2022-23","2022-12-17","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.2","13.2"
"COVID-NET","2022-23","2022-12-10","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.7","12.0"
"COVID-NET","2022-23","2022-12-03","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.1","10.3"
"COVID-NET","2022-23","2022-11-26","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.7","9.2"
"COVID-NET","2022-23","2022-11-19","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.3","7.4"
"COVID-NET","2022-23","2022-11-12","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.4","6.1"
"COVID-NET","2022-23","2022-11-05","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.6","4.8"
"COVID-NET","2022-23","2022-10-29","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.2","4.1"
"COVID-NET","2022-23","2022-10-22","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","1.1","2.9"
"COVID-NET","2022-23","2022-10-15","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.9","1.8"
"COVID-NET","2022-23","2022-10-08","0-17 years (Children)","All","White, non-Hispanic","Crude Rate","0.9","0.9"
"COVID-NET","2022-23","2023-09-30","0-17 years (Children)","Female","All","Crude Rate","0.7","44.0"
"COVID-NET","2022-23","2023-09-23","0-17 years (Children)","Female","All","Crude Rate","0.4","43.3"
"COVID-NET","2022-23","2023-09-16","0-17 years (Children)","Female","All","Crude Rate","0.7","42.9"
"COVID-NET","2022-23","2023-09-09","0-17 years (Children)","Female","All","Crude Rate","0.8","42.2"
"COVID-NET","2022-23","2023-09-02","0-17 years (Children)","Female","All","Crude Rate","0.9","41.4"
"COVID-NET","2022-23","2023-08-26","0-17 years (Children)","Female","All","Crude Rate","1.1","40.5"
"COVID-NET","2022-23","2023-08-19","0-17 years (Children)","Female","All","Crude Rate","0.8","39.3"
"COVID-NET","2022-23","2023-08-12","0-17 years (Children)","Female","All","Crude Rate","0.6","38.6"
"COVID-NET","2022-23","2023-08-05","0-17 years (Children)","Female","All","Crude Rate","0.5","38.0"
"COVID-NET","2022-23","2023-07-29","0-17 years (Children)","Female","All","Crude Rate","0.2","37.5"
"COVID-NET","2022-23","2023-07-22","0-17 years (Children)","Female","All","Crude Rate","0.1","37.2"
"COVID-NET","2022-23","2023-07-15","0-17 years (Children)","Female","All","Crude Rate","0.2","37.1"
"COVID-NET","2022-23","2023-07-08","0-17 years (Children)","Female","All","Crude Rate","0.3","36.9"
"COVID-NET","2022-23","2023-07-01","0-17 years (Children)","Female","All","Crude Rate","0.3","36.7"
"COVID-NET","2022-23","2023-06-24","0-17 years (Children)","Female","All","Crude Rate","0.2","36.4"
"COVID-NET","2022-23","2023-06-17","0-17 years (Children)","Female","All","Crude Rate","0.2","36.2"
"COVID-NET","2022-23","2023-06-10","0-17 years (Children)","Female","All","Crude Rate","0.2","36.0"
"COVID-NET","2022-23","2023-06-03","0-17 years (Children)","Female","All","Crude Rate","0.1","35.7"
"COVID-NET","2022-23","2023-05-27","0-17 years (Children)","Female","All","Crude Rate","0.2","35.6"
"COVID-NET","2022-23","2023-05-20","0-17 years (Children)","Female","All","Crude Rate","0.4","35.4"
"COVID-NET","2022-23","2023-05-13","0-17 years (Children)","Female","All","Crude Rate","0.5","34.9"
"COVID-NET","2022-23","2023-05-06","0-17 years (Children)","Female","All","Crude Rate","0.3","34.4"
"COVID-NET","2022-23","2023-04-29","0-17 years (Children)","Female","All","Crude Rate","0.5","34.1"
"COVID-NET","2022-23","2023-04-22","0-17 years (Children)","Female","All","Crude Rate","0.4","33.5"
"COVID-NET","2022-23","2023-04-15","0-17 years (Children)","Female","All","Crude Rate","0.5","33.1"
"COVID-NET","2022-23","2023-04-08","0-17 years (Children)","Female","All","Crude Rate","0.5","32.6"
"COVID-NET","2022-23","2023-04-01","0-17 years (Children)","Female","All","Crude Rate","0.7","32.1"
"COVID-NET","2022-23","2023-03-25","0-17 years (Children)","Female","All","Crude Rate","0.6","31.4"
"COVID-NET","2022-23","2023-03-18","0-17 years (Children)","Female","All","Crude Rate","0.9","30.8"
"COVID-NET","2022-23","2023-03-11","0-17 years (Children)","Female","All","Crude Rate","0.7","29.9"
"COVID-NET","2022-23","2023-03-04","0-17 years (Children)","Female","All","Crude Rate","1.0","29.2"
"COVID-NET","2022-23","2023-02-25","0-17 years (Children)","Female","All","Crude Rate","1.2","28.2"
"COVID-NET","2022-23","2023-02-18","0-17 years (Children)","Female","All","Crude Rate","1.5","27.0"
"COVID-NET","2022-23","2023-02-11","0-17 years (Children)","Female","All","Crude Rate","1.4","25.5"
"COVID-NET","2022-23","2023-02-04","0-17 years (Children)","Female","All","Crude Rate","1.7","24.1"
"COVID-NET","2022-23","2023-01-28","0-17 years (Children)","Female","All","Crude Rate","1.5","22.5"
"COVID-NET","2022-23","2023-01-21","0-17 years (Children)","Female","All","Crude Rate","1.2","20.9"
"COVID-NET","2022-23","2023-01-14","0-17 years (Children)","Female","All","Crude Rate","1.1","19.7"
"COVID-NET","2022-23","2023-01-07","0-17 years (Children)","Female","All","Crude Rate","1.6","18.6"
"COVID-NET","2022-23","2022-12-31","0-17 years (Children)","Female","All","Crude Rate","1.8","17.0"
"COVID-NET","2022-23","2022-12-24","0-17 years (Children)","Female","All","Crude Rate","1.4","15.2"
"COVID-NET","2022-23","2022-12-17","0-17 years (Children)","Female","All","Crude Rate","1.4","13.8"
"COVID-NET","2022-23","2022-12-10","0-17 years (Children)","Female","All","Crude Rate","1.8","12.4"
"COVID-NET","2022-23","2022-12-03","0-17 years (Children)","Female","All","Crude Rate","1.3","10.6"
"COVID-NET","2022-23","2022-11-26","0-17 years (Children)","Female","All","Crude Rate","1.4","9.3"
"COVID-NET","2022-23","2022-11-19","0-17 years (Children)","Female","All","Crude Rate","1.4","7.9"
"COVID-NET","2022-23","2022-11-12","0-17 years (Children)","Female","All","Crude Rate","1.3","6.6"
"COVID-NET","2022-23","2022-11-05","0-17 years (Children)","Female","All","Crude Rate","1.0","5.3"
"COVID-NET","2022-23","2022-10-29","0-17 years (Children)","Female","All","Crude Rate","1.1","4.4"
"COVID-NET","2022-23","2022-10-22","0-17 years (Children)","Female","All","Crude Rate","1.4","3.2"
"COVID-NET","2022-23","2022-10-15","0-17 years (Children)","Female","All","Crude Rate","0.9","1.8"
"COVID-NET","2022-23","2022-10-08","0-17 years (Children)","Female","All","Crude Rate","0.9","0.9"
"COVID-NET","2022-23","2023-09-30","0-17 years (Children)","Male","All","Crude Rate","1.0","50.6"
"COVID-NET","2022-23","2023-09-23","0-17 years (Children)","Male","All","Crude Rate","0.7","49.7"
"COVID-NET","2022-23","2023-09-16","0-17 years (Children)","Male","All","Crude Rate","1.1","49.0"
"COVID-NET","2022-23","2023-09-09","0-17 years (Children)","Male","All","Crude Rate","1.4","47.9"
"COVID-NET","2022-23","2023-09-02","0-17 years (Children)","Male","All","Crude Rate","0.8","46.5"
"COVID-NET","2022-23","2023-08-26","0-17 years (Children)","Male","All","Crude Rate","1.1","45.7"
"COVID-NET","2022-23","2023-08-19","0-17 years (Children)","Male","All","Crude Rate","0.9","44.7"
"COVID-NET","2022-23","2023-08-12","0-17 years (Children)","Male","All","Crude Rate","0.9","43.7"
"COVID-NET","2022-23","2023-08-05","0-17 years (Children)","Male","All","Crude Rate","0.7","42.9"
"COVID-NET","2022-23","2023-07-29","0-17 years (Children)","Male","All","Crude Rate","0.4","42.2"
"COVID-NET","2022-23","2023-07-22","0-17 years (Children)","Male","All","Crude Rate","0.4","41.8"
"COVID-NET","2022-23","2023-07-15","0-17 years (Children)","Male","All","Crude Rate","0.1","41.4"
"COVID-NET","2022-23","2023-07-08","0-17 years (Children)","Male","All","Crude Rate","0.3","41.3"
"COVID-NET","2022-23","2023-07-01","0-17 years (Children)","Male","All","Crude Rate","0.2","41.0"
"COVID-NET","2022-23","2023-06-24","0-17 years (Children)","Male","All","Crude Rate","0.3","40.8"
"COVID-NET","2022-23","2023-06-17","0-17 years (Children)","Male","All","Crude Rate","0.1","40.5"
"COVID-NET","2022-23","2023-06-10","0-17 years (Children)","Male","All","Crude Rate","0.3","40.4"
"COVID-NET","2022-23","2023-06-03","0-17 years (Children)","Male","All","Crude Rate","0.3","40.1"
"COVID-NET","2022-23","2023-05-27","0-17 years (Children)","Male","All","Crude Rate","0.3","39.8"
"COVID-NET","2022-23","2023-05-20","0-17 years (Children)","Male","All","Crude Rate","0.6","39.6"
"COVID-NET","2022-23","2023-05-13","0-17 years (Children)","Male","All","Crude Rate","0.4","39.0"
"COVID-NET","2022-23","2023-05-06","0-17 years (Children)","Male","All","Crude Rate","0.5","38.6"
"COVID-NET","2022-23","2023-04-29","0-17 years (Children)","Male","All","Crude Rate","0.4","38.1"
"COVID-NET","2022-23","2023-04-22","0-17 years (Children)","Male","All","Crude Rate","0.5","37.7"
"COVID-NET","2022-23","2023-04-15","0-17 years (Children)","Male","All","Crude Rate","0.7","37.2"
"COVID-NET","2022-23","2023-04-08","0-17 years (Children)","Male","All","Crude Rate","0.5","36.6"
"COVID-NET","2022-23","2023-04-01","0-17 years (Children)","Male","All","Crude Rate","0.6","36.1"
"COVID-NET","2022-23","2023-03-25","0-17 years (Children)","Male","All","Crude Rate","1.1","35.4"
"COVID-NET","2022-23","2023-03-18","0-17 years (Children)","Male","All","Crude Rate","0.9","34.3"
"COVID-NET","2022-23","2023-03-11","0-17 years (Children)","Male","All","Crude Rate","1.0","33.5"
"COVID-NET","2022-23","2023-03-04","0-17 years (Children)","Male","All","Crude Rate","1.2","32.5"
"COVID-NET","2022-23","2023-02-25","0-17 years (Children)","Male","All","Crude Rate","1.2","31.3"
"COVID-NET","2022-23","2023-02-18","0-17 years (Children)","Male","All","Crude Rate","0.9","30.2"
"COVID-NET","2022-23","2023-02-11","0-17 years (Children)","Male","All","Crude Rate","1.4","29.2"
"COVID-NET","2022-23","2023-02-04","0-17 years (Children)","Male","All","Crude Rate","1.1","27.8"
"COVID-NET","2022-23","2023-01-28","0-17 years (Children)","Male","All","Crude Rate","1.5","26.7"
"COVID-NET","2022-23","2023-01-21","0-17 years (Children)","Male","All","Crude Rate","1.5","25.2"
"COVID-NET","2022-23","2023-01-14","0-17 years (Children)","Male","All","Crude Rate","1.6","23.7"
"COVID-NET","2022-23","2023-01-07","0-17 years (Children)","Male","All","Crude Rate","1.8","22.1"
"COVID-NET","2022-23","2022-12-31","0-17 years (Children)","Male","All","Crude Rate","1.7","20.3"
"COVID-NET","2022-23","2022-12-24","0-17 years (Children)","Male","All","Crude Rate","2.0","18.5"
"COVID-NET","2022-23","2022-12-17","0-17 years (Children)","Male","All","Crude Rate","1.8","16.5"
"COVID-NET","2022-23","2022-12-10","0-17 years (Children)","Male","All","Crude Rate","2.2","14.7"
"COVID-NET","2022-23","2022-12-03","0-17 years (Children)","Male","All","Crude Rate","2.1","12.5"
"COVID-NET","2022-23","2022-11-26","0-17 years (Children)","Male","All","Crude Rate","2.1","10.4"
"COVID-NET","2022-23","2022-11-19","0-17 years (Children)","Male","All","Crude Rate","1.6","8.3"
"COVID-NET","2022-23","2022-11-12","0-17 years (Children)","Male","All","Crude Rate","1.6","6.6"
"COVID-NET","2022-23","2022-11-05","0-17 years (Children)","Male","All","Crude Rate","0.8","5.1"
"COVID-NET","2022-23","2022-10-29","0-17 years (Children)","Male","All","Crude Rate","1.3","4.3"
"COVID-NET","2022-23","2022-10-22","0-17 years (Children)","Male","All","Crude Rate","1.0","3.0"
"COVID-NET","2022-23","2022-10-15","0-17 years (Children)","Male","All","Crude Rate","1.1","2.0"
"COVID-NET","2022-23","2022-10-08","0-17 years (Children)","Male","All","Crude Rate","0.9","0.9"
"Utah","2023-24","2024-09-28","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","66.2"
"Utah","2023-24","2024-09-21","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","64.9"
"Utah","2023-24","2024-09-14","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","63.7"
"Utah","2023-24","2024-09-07","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","63.7"
"Utah","2023-24","2024-08-31","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","60.0"
"Utah","2023-24","2024-08-24","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","58.8"
"Utah","2023-24","2024-08-17","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","56.4"
"Utah","2023-24","2024-08-10","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","52.7"
"Utah","2023-24","2024-08-03","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","51.5"
"Utah","2023-24","2024-07-27","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","50.2"
"Utah","2023-24","2024-07-20","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","49.0"
"Utah","2023-24","2024-07-13","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","49.0"
"Utah","2023-24","2024-07-06","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","46.6"
"Utah","2023-24","2024-06-29","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","45.3"
"Utah","2023-24","2024-06-22","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","45.3"
"Utah","2023-24","2024-06-15","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","42.9"
"Utah","2023-24","2024-06-08","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","42.9"
"Utah","2023-24","2024-06-01","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","42.9"
"Utah","2023-24","2024-05-25","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","41.7"
"Utah","2023-24","2024-05-18","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","41.7"
"Utah","2023-24","2024-05-11","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","41.7"
"Utah","2023-24","2024-05-04","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","41.7"
"Utah","2023-24","2024-04-27","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","41.7"
"Utah","2023-24","2024-04-20","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","40.4"
"Utah","2023-24","2024-04-13","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","39.2"
"Utah","2023-24","2024-04-06","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","39.2"
"Utah","2023-24","2024-03-30","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","39.2"
"Utah","2023-24","2024-03-23","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","39.2"
"Utah","2023-24","2024-03-16","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","38.0"
"Utah","2023-24","2024-03-09","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","38.0"
"Utah","2023-24","2024-03-02","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","36.8"
"Utah","2023-24","2024-02-24","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","35.5"
"Utah","2023-24","2024-02-17","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2024-02-10","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2024-02-03","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2024-01-27","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2024-01-20","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2024-01-13","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","33.1"
"Utah","2023-24","2024-01-06","0-17 years (Children)","All","Hispanic","Crude Rate","4.9","31.9"
"Utah","2023-24","2023-12-30","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","27.0"
"Utah","2023-24","2023-12-23","0-17 years (Children)","All","Hispanic","Crude Rate","1.2","25.7"
"Utah","2023-24","2023-12-16","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","24.5"
"Utah","2023-24","2023-12-09","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","20.8"
"Utah","2023-24","2023-12-02","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","17.2"
"Utah","2023-24","2023-11-25","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","14.7"
"Utah","2023-24","2023-11-18","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","11.0"
"Utah","2023-24","2023-11-11","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","8.6"
"Utah","2023-24","2023-11-04","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","8.6"
"Utah","2023-24","2023-10-28","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","6.1"
"Utah","2023-24","2023-10-21","0-17 years (Children)","All","Hispanic","Crude Rate","3.7","6.1"
"Utah","2023-24","2023-10-14","0-17 years (Children)","All","Hispanic","Crude Rate","0.0","2.5"
"Utah","2023-24","2023-10-07","0-17 years (Children)","All","Hispanic","Crude Rate","2.5","2.5"
"Utah","2023-24","2024-09-28","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-09-21","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-09-14","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-09-07","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-08-31","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-08-24","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-08-17","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-08-10","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-08-03","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","77.3"
"Utah","2023-24","2024-07-27","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","77.3"
"Utah","2023-24","2024-07-20","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","71.8"
"Utah","2023-24","2024-07-13","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","71.8"
"Utah","2023-24","2024-07-06","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","71.8"
"Utah","2023-24","2024-06-29","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","71.8"
"Utah","2023-24","2024-06-22","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","71.8"
"Utah","2023-24","2024-06-15","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","71.8"
"Utah","2023-24","2024-06-08","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","66.2"
"Utah","2023-24","2024-06-01","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","66.2"
"Utah","2023-24","2024-05-25","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","66.2"
"Utah","2023-24","2024-05-18","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-05-11","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-05-04","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-04-27","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-04-20","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-04-13","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-04-06","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-03-30","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-03-23","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-03-16","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-03-09","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-03-02","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","60.7"
"Utah","2023-24","2024-02-24","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","60.7"
"Utah","2023-24","2024-02-17","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","55.2"
"Utah","2023-24","2024-02-10","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","55.2"
"Utah","2023-24","2024-02-03","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","55.2"
"Utah","2023-24","2024-01-27","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","49.7"
"Utah","2023-24","2024-01-20","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","49.7"
"Utah","2023-24","2024-01-13","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","44.2"
"Utah","2023-24","2024-01-06","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","38.6"
"Utah","2023-24","2023-12-30","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","33.1"
"Utah","2023-24","2023-12-23","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","33.1"
"Utah","2023-24","2023-12-16","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","16.6","27.6"
"Utah","2023-24","2023-12-09","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","5.5","11.0"
"Utah","2023-24","2023-12-02","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","5.5"
"Utah","2023-24","2023-11-25","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","5.5"
"Utah","2023-24","2023-11-18","0-17 years (Children)","All","A/PI, non-Hispanic","Crude Rate","0.0","5.5"
